definition_id,action,target_id,rationale,reviewer,status
ResourceCandidate,merge_into_canonical_owner,ResourceCandidate,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceContentPoisoning,merge_into_canonical_owner,ResourceContentPoisoning,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceDefinition,merge_into_canonical_owner,ResourceDefinition,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceDescriptor,merge_into_canonical_owner,ResourceDescriptor,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceReadRequest,merge_into_canonical_owner,ResourceReadRequest,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceReadResult,merge_into_canonical_owner,ResourceReadResult,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceSelectionDecision,merge_into_canonical_owner,ResourceSelectionDecision,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceSubscription,merge_into_canonical_owner,ResourceSubscription,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResourceTemplate,merge_into_canonical_owner,ResourceTemplate,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ResponsibilityTransfer,merge_into_canonical_owner,ResponsibilityTransfer,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
restore_event_restores_checkpoint,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
resumes_from_checkpoint,merge_into_canonical_owner,resumes_from_checkpoint,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retains_answer_ownership,merge_into_canonical_owner,retains_answer_ownership,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retries_from_attempt,merge_into_canonical_owner,retries_from_attempt,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retrieval_query_returns_candidate_set,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
retrieval_query_searches_index,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RetrievalFilter,merge_into_canonical_owner,RetrievalFilter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievalQuery,merge_into_canonical_owner,RetrievalQuery,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievalScore,merge_into_canonical_owner,RetrievalScore,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievalTrace,merge_into_canonical_owner,RetrievalTrace,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retrieved_chunk_fills_context_slot,merge_into_canonical_owner,retrieved_chunk_fills_context_slot,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retrieved_chunk_scanned_by_pattern_scan,merge_into_canonical_owner,retrieved_chunk_scanned_by_pattern_scan,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievedCandidate,merge_into_canonical_owner,RetrievedCandidate,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievedChunk,merge_into_canonical_owner,RetrievedChunk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetrievedContextCandidate,merge_into_canonical_owner,RetrievedContextCandidate,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retrieves,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
retrieves_chunk,merge_into_canonical_owner,retrieves_chunk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
retryable_error_triggers_recovery_plan,merge_into_canonical_owner,retryable_error_triggers_recovery_plan,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetryableError,merge_into_canonical_owner,RetryableError,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RetryPolicy,merge_into_canonical_owner,RetryPolicy,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
returns,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
returns_tool_result,merge_into_canonical_owner,returns_tool_result,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Review,merge_into_canonical_owner,Review,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
review_finding_about_artifact,merge_into_canonical_owner,review_finding_about_artifact,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
review_finding_about_trace_event,merge_into_canonical_owner,review_finding_about_trace_event,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
review_produces_review_finding,merge_into_canonical_owner,review_produces_review_finding,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ReviewAssignment,merge_into_canonical_owner,ReviewAssignment,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ReviewerActor,merge_into_canonical_owner,ReviewerActor,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ReviewEvent,merge_into_canonical_owner,ReviewEvent,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ReviewFinding,merge_into_canonical_owner,ReviewFinding,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
reviews_output,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RevisionPlan,merge_into_canonical_owner,RevisionPlan,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
risk_signal_flags_policy_decision,merge_into_canonical_owner,risk_signal_flags_policy_decision,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RiskCritical,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RiskHigh,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RiskLow,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RiskMedium,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RiskSignal,merge_into_canonical_owner,RiskSignal,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RiskSink,merge_into_canonical_owner,RiskSink,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RiskSource,merge_into_canonical_owner,RiskSource,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RobustnessMetric,merge_into_canonical_owner,RobustnessMetric,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RollbackAction,merge_into_canonical_owner,RollbackAction,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Route,merge_into_canonical_owner,Route,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
routes,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
routes_to_operation,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
routes_to_target,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
RoutingDecision,merge_into_canonical_owner,RoutingDecision,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RoutingPolicy,merge_into_canonical_owner,RoutingPolicy,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RoutingTarget,merge_into_canonical_owner,RoutingTarget,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Rubric,merge_into_canonical_owner,Rubric,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
run_attempt_belongs_to_task,merge_into_canonical_owner,run_attempt_belongs_to_task,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RunAttempt,merge_into_canonical_owner,RunAttempt,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RunOutcome,merge_into_canonical_owner,RunOutcome,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
runtime_actors_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_actors_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_actors_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_actors_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_actors_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_artifacts_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_artifacts_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_artifacts_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_artifacts_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_artifacts_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_observability_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_observability_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_observability_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_observability_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_observability_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_system_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_system_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_system_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_system_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime_system_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
runtime-actors,merge_into_canonical_owner,runtime-actors,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
runtime-artifacts,merge_into_canonical_owner,runtime-artifacts,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
runtime-observability,merge_into_canonical_owner,runtime-observability,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
runtime-plane,merge_into_canonical_owner,runtime-plane,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
runtime-system,merge_into_canonical_owner,runtime-system,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RuntimeBudget,merge_into_canonical_owner,RuntimeBudget,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RuntimeEnvironment,merge_into_canonical_owner,RuntimeEnvironment,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
RuntimeSession,merge_into_canonical_owner,RuntimeSession,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety_commit_redaction_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_commit_redaction_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_commit_redaction_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_commit_redaction_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_commit_redaction_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_injection_defense_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_injection_defense_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_injection_defense_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_injection_defense_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_injection_defense_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_permission_policy_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_permission_policy_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_permission_policy_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_permission_policy_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_permission_policy_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_sandbox_network_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_sandbox_network_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_sandbox_network_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_sandbox_network_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_sandbox_network_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_trust_boundary_contains,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_trust_boundary_emits_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_trust_boundary_has_evidence_strength,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_trust_boundary_has_state,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety_trust_boundary_relates,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
safety-commit-redaction,merge_into_canonical_owner,safety-commit-redaction,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety-injection-defense,merge_into_canonical_owner,safety-injection-defense,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety-permission-policy,merge_into_canonical_owner,safety-permission-policy,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety-plane,merge_into_canonical_owner,safety-plane,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety-sandbox-network,merge_into_canonical_owner,safety-sandbox-network,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
safety-trust-boundary,merge_into_canonical_owner,safety-trust-boundary,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SafetyMetric,merge_into_canonical_owner,SafetyMetric,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SafetyPlane,remove_stale_generated_definition,,The definition referred to a generated relation record absent from the frozen canonical inventory.,codex-definition-migration-reviewer,accepted
Sandbox,merge_into_canonical_owner,Sandbox,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SandboxCommand,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
SandboxEscapeRisk,merge_into_canonical_owner,SandboxEscapeRisk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SanitizationAction,merge_into_canonical_owner,SanitizationAction,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
scans_for_signature,merge_into_canonical_owner,scans_for_signature,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SchemaAdapter,merge_into_canonical_owner,SchemaAdapter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SchemaArtifact,merge_into_canonical_owner,SchemaArtifact,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Score,merge_into_canonical_owner,Score,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
score_computed_for_metric,merge_into_canonical_owner,score_computed_for_metric,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SCXMLAdapter,merge_into_canonical_owner,SCXMLAdapter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SearchResult,merge_into_canonical_owner,SearchResult,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SearchScore,merge_into_canonical_owner,SearchScore,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SectionAssignment,merge_into_canonical_owner,SectionAssignment,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Sectioning,merge_into_canonical_owner,Sectioning,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
selected_for_context,merge_into_canonical_owner,selected_for_context,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
selects_worker_from_pool,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
SemanticMemory,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
SensitiveSpan,merge_into_canonical_owner,SensitiveSpan,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
session_has_trace,merge_into_canonical_owner,session_has_trace,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SessionEndEvent,merge_into_canonical_owner,SessionEndEvent,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SessionLifecycle,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
SessionMemory,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
SessionPauseEvent,merge_into_canonical_owner,SessionPauseEvent,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SessionResumeEvent,merge_into_canonical_owner,SessionResumeEvent,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SessionStartEvent,merge_into_canonical_owner,SessionStartEvent,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SHACLExportAdapter,merge_into_canonical_owner,SHACLExportAdapter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ShellCommand,merge_into_canonical_owner,ShellCommand,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ShellTool,merge_into_canonical_owner,ShellTool,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
ShExExportAdapter,merge_into_canonical_owner,ShExExportAdapter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
short_term_memory_materializes_record,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
ShortTermMemory,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
side_effect_has_rollback_action,merge_into_canonical_owner,side_effect_has_rollback_action,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
side_effect_produced_by_network_call,merge_into_canonical_owner,side_effect_produced_by_network_call,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
side_effect_produced_by_sandbox_command,merge_into_canonical_owner,side_effect_produced_by_sandbox_command,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
side_effect_produced_by_tool_call,merge_into_canonical_owner,side_effect_produced_by_tool_call,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SideEffect,merge_into_canonical_owner,SideEffect,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SimilarityScore,merge_into_canonical_owner,SimilarityScore,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SituatedChunk,merge_into_canonical_owner,SituatedChunk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SituatingPromptRun,merge_into_canonical_owner,SituatingPromptRun,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Socket,merge_into_canonical_owner,Socket,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SOCKSProxy,merge_into_canonical_owner,SOCKSProxy,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
source_reference_belongs_to_data_zone,merge_into_canonical_owner,source_reference_belongs_to_data_zone,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceAnchor,merge_into_canonical_owner,SourceAnchor,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceAttachment,merge_into_canonical_owner,SourceAttachment,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceCellRange,merge_into_canonical_owner,SourceCellRange,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceChecksum,merge_into_canonical_owner,SourceChecksum,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceLineRange,merge_into_canonical_owner,SourceLineRange,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceLocation,merge_into_canonical_owner,SourceLocation,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceOffset,merge_into_canonical_owner,SourceOffset,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourcePageRange,merge_into_canonical_owner,SourcePageRange,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
